DropID,annotatedBy,scientificName,maxinterval,DepthStrata,Created By,NotesDeployment,LinkToVideoFile,SamplingEnd,SurveyID,id,EventTimeEnd,SiteID,fps,ReplicateWithinSite,EventDate,EventTimeStart,fileName,duration,RecordedBy,IsBadDeployment,NZMHCS_Abiotic,Weather,TideLevel,SamplingStart,DepthDeployment,UnderwaterVisibility,NZMHCS_Biotic,SiteExposure,Longitude,ControlToMR02,SiteCode,ProtectionStatus,ControlToMR03,Latitude,geodeticDatum,ControlToMR01,countryCode,ProtectionStatusDetails,IsControlSite,Region,LinkToMarineReserve,SiteName,schema_site_id,SurveyName,RecordType,SurveyType,ContractorName,CameraModel,BUVType,OfficeContact,BaitSpecies,Vessel,SurveyVerbatim,RightsHolder,IsLongTermMonitoring,StratifiedBy,DateEntry,LinkToOriginalData,SurveyStartDate,FishMultiSpecies,SurveyLeaderName,BaitAmount,EncoderName,LinkReport01,ContractNumber,IsMoreHabitatData,LensModel,SiteSelectionDesign,SurveyLocationAcronym,species_id,aphiaID,commonName,taxonRank,Targeted,DOC_TaxonID
SLI_20220228_BUV_0005,expert,unknown,1.0,,Victor Anton,,tapuae-buv-2022/SLI_009/SLI_009_01_03_2022.mp4,1859.0,SLI_20220228_BUV,489,,SLI_009_22,60.0,1.0,1/03/2022,,SLI_009_01_03_2022.mp4,4535.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,59.0,17.0,Good,,Undetermined,173.9783,,SLI_NEW_009,Type I MPA (Marine Reserve),,-39.0865,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,292,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0005,expert,Chelidonichthys kumu,2.0,,Victor Anton,,tapuae-buv-2022/SLI_009/SLI_009_01_03_2022.mp4,1859.0,SLI_20220228_BUV,489,,SLI_009_22,60.0,1.0,1/03/2022,,SLI_009_01_03_2022.mp4,4535.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,59.0,17.0,Good,,Undetermined,173.9783,,SLI_NEW_009,Type I MPA (Marine Reserve),,-39.0865,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,292,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,48.0,"218,122",Red gurnard,species,Yes,105.0
SLI_20220228_BUV_0005,expert,Chrysophrys auratus,,,Victor Anton,,tapuae-buv-2022/SLI_009/SLI_009_01_03_2022.mp4,1859.0,SLI_20220228_BUV,489,,SLI_009_22,60.0,1.0,1/03/2022,,SLI_009_01_03_2022.mp4,4535.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,59.0,17.0,Good,,Undetermined,173.9783,,SLI_NEW_009,Type I MPA (Marine Reserve),,-39.0865,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,292,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0005,expert,Trachurus novaezelandiae,3.0,,Victor Anton,,tapuae-buv-2022/SLI_009/SLI_009_01_03_2022.mp4,1859.0,SLI_20220228_BUV,489,,SLI_009_22,60.0,1.0,1/03/2022,,SLI_009_01_03_2022.mp4,4535.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,59.0,17.0,Good,,Undetermined,173.9783,,SLI_NEW_009,Type I MPA (Marine Reserve),,-39.0865,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,292,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,77.0,"273,304",Jack mackerel,species,Yes,98.0
SLI_20220228_BUV_0005,expert,Seriola lalandi,1.0,,Victor Anton,,tapuae-buv-2022/SLI_009/SLI_009_01_03_2022.mp4,1859.0,SLI_20220228_BUV,489,,SLI_009_22,60.0,1.0,1/03/2022,,SLI_009_01_03_2022.mp4,4535.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,59.0,17.0,Good,,Undetermined,173.9783,,SLI_NEW_009,Type I MPA (Marine Reserve),,-39.0865,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,292,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,49.0,"218,436",Kingfish,species,Yes,91.0
SLI_20220228_BUV_0005,expert,Cephaloscyllium isabellum,,,Victor Anton,,tapuae-buv-2022/SLI_009/SLI_009_01_03_2022.mp4,1859.0,SLI_20220228_BUV,489,,SLI_009_22,60.0,1.0,1/03/2022,,SLI_009_01_03_2022.mp4,4535.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,59.0,17.0,Good,,Undetermined,173.9783,,SLI_NEW_009,Type I MPA (Marine Reserve),,-39.0865,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,292,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0029,expert,Parapercis colias,,,Victor Anton,,SLI_20220228_BUV/SLI_003/SLI_003_28_02_2022_0001.mp4,1861.0,SLI_20220228_BUV,487,,SLI_003_22,60.0,1.0,28/02/2022,,SLI_003_28_02_2022_0001.mp4,2116.0,Jesu Valdes,False,,,Mid_Outgoing,61.0,14.0,Good,,Undetermined,173.99382,,SLI_NEW_003,Type I MPA (Marine Reserve),,-39.07833,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,290,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,95.0,"276,989",Blue cod,species,Yes,75.0
SLI_20220228_BUV_0029,expert,Squalus acanthias,5.0,,Victor Anton,,SLI_20220228_BUV/SLI_003/SLI_003_28_02_2022_0001.mp4,1861.0,SLI_20220228_BUV,487,,SLI_003_22,60.0,1.0,28/02/2022,,SLI_003_28_02_2022_0001.mp4,2116.0,Jesu Valdes,False,,,Mid_Outgoing,61.0,14.0,Good,,Undetermined,173.99382,,SLI_NEW_003,Type I MPA (Marine Reserve),,-39.07833,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,290,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,12.0,"105,923",Spiny dogfish,species,Yes,163.0
SLI_20220228_BUV_0029,expert,Thyrsites atun,,,Victor Anton,,SLI_20220228_BUV/SLI_003/SLI_003_28_02_2022_0001.mp4,1861.0,SLI_20220228_BUV,487,,SLI_003_22,60.0,1.0,28/02/2022,,SLI_003_28_02_2022_0001.mp4,2116.0,Jesu Valdes,False,,,Mid_Outgoing,61.0,14.0,Good,,Undetermined,173.99382,,SLI_NEW_003,Type I MPA (Marine Reserve),,-39.07833,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,290,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,53.0,"219,697",Barracouta,species,Yes,97.0
SLI_20220228_BUV_0029,expert,unknown,,,Victor Anton,,SLI_20220228_BUV/SLI_003/SLI_003_28_02_2022_0001.mp4,1861.0,SLI_20220228_BUV,487,,SLI_003_22,60.0,1.0,28/02/2022,,SLI_003_28_02_2022_0001.mp4,2116.0,Jesu Valdes,False,,,Mid_Outgoing,61.0,14.0,Good,,Undetermined,173.99382,,SLI_NEW_003,Type I MPA (Marine Reserve),,-39.07833,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,290,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0029,expert,Chelidonichthys kumu,2.0,,Victor Anton,,SLI_20220228_BUV/SLI_003/SLI_003_28_02_2022_0001.mp4,1861.0,SLI_20220228_BUV,487,,SLI_003_22,60.0,1.0,28/02/2022,,SLI_003_28_02_2022_0001.mp4,2116.0,Jesu Valdes,False,,,Mid_Outgoing,61.0,14.0,Good,,Undetermined,173.99382,,SLI_NEW_003,Type I MPA (Marine Reserve),,-39.07833,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,290,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,48.0,"218,122",Red gurnard,species,Yes,105.0
SLI_20220228_BUV_0029,expert,Chrysophrys auratus,,,Victor Anton,,SLI_20220228_BUV/SLI_003/SLI_003_28_02_2022_0001.mp4,1861.0,SLI_20220228_BUV,487,,SLI_003_22,60.0,1.0,28/02/2022,,SLI_003_28_02_2022_0001.mp4,2116.0,Jesu Valdes,False,,,Mid_Outgoing,61.0,14.0,Good,,Undetermined,173.99382,,SLI_NEW_003,Type I MPA (Marine Reserve),,-39.07833,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,290,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0029,expert,Trachurus novaezelandiae,6.0,,Victor Anton,,SLI_20220228_BUV/SLI_003/SLI_003_28_02_2022_0001.mp4,1861.0,SLI_20220228_BUV,487,,SLI_003_22,60.0,1.0,28/02/2022,,SLI_003_28_02_2022_0001.mp4,2116.0,Jesu Valdes,False,,,Mid_Outgoing,61.0,14.0,Good,,Undetermined,173.99382,,SLI_NEW_003,Type I MPA (Marine Reserve),,-39.07833,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,290,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,77.0,"273,304",Jack mackerel,species,Yes,98.0
SLI_20220228_BUV_0029,expert,Seriola lalandi,,,Victor Anton,,SLI_20220228_BUV/SLI_003/SLI_003_28_02_2022_0001.mp4,1861.0,SLI_20220228_BUV,487,,SLI_003_22,60.0,1.0,28/02/2022,,SLI_003_28_02_2022_0001.mp4,2116.0,Jesu Valdes,False,,,Mid_Outgoing,61.0,14.0,Good,,Undetermined,173.99382,,SLI_NEW_003,Type I MPA (Marine Reserve),,-39.07833,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,290,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,49.0,"218,436",Kingfish,species,Yes,91.0
SLI_20220228_BUV_0029,expert,Cephaloscyllium isabellum,,,Victor Anton,,SLI_20220228_BUV/SLI_003/SLI_003_28_02_2022_0001.mp4,1861.0,SLI_20220228_BUV,487,,SLI_003_22,60.0,1.0,28/02/2022,,SLI_003_28_02_2022_0001.mp4,2116.0,Jesu Valdes,False,,,Mid_Outgoing,61.0,14.0,Good,,Undetermined,173.99382,,SLI_NEW_003,Type I MPA (Marine Reserve),,-39.07833,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,290,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0032,expert,Parapercis colias,,,Victor Anton,,tapuae-buv-2022/SLI_015/SLI_015_03_03_2022.mp4,1908.0,SLI_20220228_BUV,491,,SLI_015_22,60.0,1.0,3/03/2022,,SLI_015_03_03_2022.mp4,2437.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,108.0,18.0,Good,,Undetermined,173.99147,,SLI_NEW_015,Type I MPA (Marine Reserve),,-39.07492,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,294,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,95.0,"276,989",Blue cod,species,Yes,75.0
SLI_20220228_BUV_0032,expert,Squalus acanthias,2.0,,Victor Anton,,tapuae-buv-2022/SLI_015/SLI_015_03_03_2022.mp4,1908.0,SLI_20220228_BUV,491,,SLI_015_22,60.0,1.0,3/03/2022,,SLI_015_03_03_2022.mp4,2437.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,108.0,18.0,Good,,Undetermined,173.99147,,SLI_NEW_015,Type I MPA (Marine Reserve),,-39.07492,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,294,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,12.0,"105,923",Spiny dogfish,species,Yes,163.0
SLI_20220228_BUV_0032,expert,Thyrsites atun,,,Victor Anton,,tapuae-buv-2022/SLI_015/SLI_015_03_03_2022.mp4,1908.0,SLI_20220228_BUV,491,,SLI_015_22,60.0,1.0,3/03/2022,,SLI_015_03_03_2022.mp4,2437.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,108.0,18.0,Good,,Undetermined,173.99147,,SLI_NEW_015,Type I MPA (Marine Reserve),,-39.07492,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,294,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,53.0,"219,697",Barracouta,species,Yes,97.0
SLI_20220228_BUV_0032,expert,unknown,,,Victor Anton,,tapuae-buv-2022/SLI_015/SLI_015_03_03_2022.mp4,1908.0,SLI_20220228_BUV,491,,SLI_015_22,60.0,1.0,3/03/2022,,SLI_015_03_03_2022.mp4,2437.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,108.0,18.0,Good,,Undetermined,173.99147,,SLI_NEW_015,Type I MPA (Marine Reserve),,-39.07492,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,294,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0032,expert,Chelidonichthys kumu,,,Victor Anton,,tapuae-buv-2022/SLI_015/SLI_015_03_03_2022.mp4,1908.0,SLI_20220228_BUV,491,,SLI_015_22,60.0,1.0,3/03/2022,,SLI_015_03_03_2022.mp4,2437.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,108.0,18.0,Good,,Undetermined,173.99147,,SLI_NEW_015,Type I MPA (Marine Reserve),,-39.07492,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,294,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,48.0,"218,122",Red gurnard,species,Yes,105.0
SLI_20220228_BUV_0032,expert,Chrysophrys auratus,,,Victor Anton,,tapuae-buv-2022/SLI_015/SLI_015_03_03_2022.mp4,1908.0,SLI_20220228_BUV,491,,SLI_015_22,60.0,1.0,3/03/2022,,SLI_015_03_03_2022.mp4,2437.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,108.0,18.0,Good,,Undetermined,173.99147,,SLI_NEW_015,Type I MPA (Marine Reserve),,-39.07492,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,294,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
SLI_20220228_BUV_0032,expert,Trachurus novaezelandiae,,,Victor Anton,,tapuae-buv-2022/SLI_015/SLI_015_03_03_2022.mp4,1908.0,SLI_20220228_BUV,491,,SLI_015_22,60.0,1.0,3/03/2022,,SLI_015_03_03_2022.mp4,2437.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,108.0,18.0,Good,,Undetermined,173.99147,,SLI_NEW_015,Type I MPA (Marine Reserve),,-39.07492,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,294,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,77.0,"273,304",Jack mackerel,species,Yes,98.0
SLI_20220228_BUV_0032,expert,Seriola lalandi,,,Victor Anton,,tapuae-buv-2022/SLI_015/SLI_015_03_03_2022.mp4,1908.0,SLI_20220228_BUV,491,,SLI_015_22,60.0,1.0,3/03/2022,,SLI_015_03_03_2022.mp4,2437.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,108.0,18.0,Good,,Undetermined,173.99147,,SLI_NEW_015,Type I MPA (Marine Reserve),,-39.07492,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,294,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,49.0,"218,436",Kingfish,species,Yes,91.0
SLI_20220228_BUV_0032,expert,Cephaloscyllium isabellum,,,Victor Anton,,tapuae-buv-2022/SLI_015/SLI_015_03_03_2022.mp4,1908.0,SLI_20220228_BUV,491,,SLI_015_22,60.0,1.0,3/03/2022,,SLI_015_03_03_2022.mp4,2437.0,Jesu Valdes,False,,0.1-0.5m_Swell,Mid_Outgoing,108.0,18.0,Good,,Undetermined,173.99147,,SLI_NEW_015,Type I MPA (Marine Reserve),,-39.07492,WGS84,[],,,False,Hauraki-Waikato-Taranaki,Tapuae Marine Reserve,,294,Tapuae BUV Feb Mar 2022,Fish,BUV,,,L-Frame,Cameron Hunt,Sardinops neopilchardus,Orca,"BUV monitoring carried out in Tapuae Marine Reserve during Feb-March 2022 in protected marine reserve sites and non-protected control sites outside of the marine reserve. Previous data was collected on 2011,2013 and 2015. Some stations were maintained and others were changes as instructed by Harry Allard from MET DOC.","Department of Conservation, New Zealand Government",True,Habitat,25/05/2022,,28/02/2022,True,Jesu Valdes,350.0,Monique Ladds,,,True,,Haphazard,SLI,,,,,,
